OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Hazira_10,Hazira_15,Hazira_20,Hazira_25,Kudankulam_10,Kudankulam_15,Kudankulam_20,Kudankulam_25,Muttom_10,Muttom_15,Muttom_20,Muttom_25,Pipavav_10,Pipavav_15,Pipavav_20,Pipavav_25,Tuticorin_10,Tuticorin_15,Tuticorin_20,Tuticorin_25,Vizhinjam_10,Vizhinjam_15,Vizhinjam_20,Vizhinjam_25,Sens_Score,Sens_Score_1
801,Macaca radiata,MAMMALIA,CERCOPITHECIDAE,PRIMATES,false,false,true,VU,A2acd+3cd,Bonnet Macaque,Not a Migrant,620906.334306023083627,,,,,,,0.026225084505585,0.056370890912749,0.100824855529559,0.156289092344817,0.022977107775467,0.051725032081803,0.091208810281464,0.140994584190621,,,,,0.014681844130148,0.040074432951263,0.080355087095028,0.137033671249612,0.026357101257047,0.056930503990856,0.099293439794044,0.153375487254779,,
802,Macaca radiata ssp. diluta,MAMMALIA,CERCOPITHECIDAE,PRIMATES,false,false,true,VU,A2cd+3cd,Pale-bellied Bonnet Macaque,Not a Migrant,49801.637671576470893,,,,,,,0.326963566833103,0.702809081681584,1.257042827921353,1.948548119236254,0.286469128905011,0.644886424690888,1.137153930996109,1.757862482437307,,,,,0.183047193745307,0.499631546802775,1.001834174611703,1.708479449073507,0.328609497389807,0.709786107361915,1.237949766425908,1.912222489384464,,
803,Macaca silenus,MAMMALIA,CERCOPITHECIDAE,PRIMATES,false,false,true,EN,C2a(i),Lion-tailed Macaque,,27905.547216254675732,,,,,,,,,,,,,,0.014213574962498,,,,,,,,,,,,,,
804,Macrobrachium dolichodactylus,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Unknown,1863942.130879837088287,,,,,,,0.008992398526247,0.019275908548139,0.034304305697816,0.052865547299068,0.007906319187018,0.017570812013770,0.030816816213999,0.047551303531420,,,,,0.006023258529029,0.014678828905947,0.028333279184095,0.047396767888516,0.009114518519687,0.019403897073262,0.033620053565541,0.051783404128451,,
805,Macrobrachium equidens,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Unknown,6390446.606262850575149,,,0.000217558458338,0.001067817148073,0.002851585189362,0.005329908830170,0.002622869965662,0.005622326617775,0.010005754620980,0.015419629793352,0.002306086309903,0.005124990286929,0.008988536423192,0.013869590576597,,,,,0.001756842053329,0.004281467214350,0.008264147411146,0.013824516184574,0.002658489479417,0.005659657843423,0.009806174457640,0.015103994224880,,
806,Macrobrachium hendersodayanum,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Not a Migrant,577625.950926204561256,,,0.001098046185419,0.005030084291358,0.007669632120862,0.010993362014666,,,,,,,,,,,,,,,,,,,,,,
807,Macrobrachium indicum,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Unknown,1492.498405953740303,24.712751552257519,74.814950376807047,,,,,2.062990507361576,6.835193248623045,14.742243481667735,22.968017006283688,9.873994755424549,21.943726476080670,35.969431854629100,49.529492132822249,,,,,,,,,3.225897981355893,8.308691158956210,12.529419647533810,19.323007565294198,,
808,Macrobrachium kistnense,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Not a Migrant,1177793.854373093228787,,,0.000538515267047,0.002466906421057,0.003761421008114,0.005391479301764,,,,,,,,,,,,,,,,,,,,,,
809,Macrobrachium lamarrei,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Unknown,1494035.718564816517755,,,0.001887144822952,0.008995631653276,0.020067413503695,0.034275445264789,0.009157947334170,0.017220246283488,0.028070591118109,0.043010077548910,,,,,,,,,0.007514549483612,0.018313141573385,0.035348279911238,0.059131673652222,,,,,,
810,Macrobrachium latimanus,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Full Migrant,82064.998015345961903,3491.882255737808009,9587.479811237204558,,,,,,,,,,,,0.000342005686780,,,,,,,,,0.148349330074963,0.288845700248368,0.491326756055394,0.666680707577856,,
811,Macrobrachium malcolmsonii,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Unknown,2194720.311040589120239,,,0.004807745436401,0.011768040167666,0.022673412309386,0.036608036629434,0.006234188637685,0.011722524688267,0.019108797399245,0.029278715740252,,,,,0.009417554557973,0.019381203812168,0.032639042585549,0.049426343177176,0.005115460626560,0.012466503131234,0.024063017283590,0.040253344396786,,,,,,
812,Macrobrachium prabhakarani,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,DD,,,Unknown,708.601501790253565,7.314966343939580,30.369461049303471,,,,,,,,,,,,,,,,,,,,,,,,0.112997935946648,,
813,Macrobrachium rosenbergii,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,Giant River Prawn,Full Migrant,15572481.901106428354979,,,0.000677583485188,0.001658538243366,0.003195495671918,0.005159383202252,0.001076341624744,0.002307222335016,0.004106040454361,0.006327721008669,0.000946343782992,0.002103131472184,0.003688606764524,0.005691634679259,0.001327270656018,0.002731505609004,0.004600009821834,0.006965941585953,0.000720224944171,0.001756250055311,0.003389890883283,0.005671687708181,0.001090958729599,0.002322541871475,0.004024139162993,0.006198194305080,,
814,Macrobrachium rude,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Full Migrant,4534567.888890344649553,,,,,,,0.003696341279132,0.007923396216404,0.014100845378762,0.021730476485791,0.003249906450617,0.007222513277720,0.012667306673605,0.019546047209397,,,,,0.002473375673854,0.006031263147952,0.011641465233321,0.019477545898201,0.003746538917887,0.007976006125461,0.013819582332592,0.021285659626328,,
815,Macrobrachium scabriculum,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Full Migrant,4582081.798202758654952,,,0.000138421791654,0.000634101997737,0.000966848420036,0.001718035102037,0.003658012058473,0.007841234538405,0.013954626625352,0.021505142252459,0.003216206537091,0.007147619407205,0.012535953003585,0.019343364421219,,,,,0.002447727998269,0.005968721948805,0.011520749028827,0.019275573434550,0.003707689172680,0.007893298908871,0.013676280137083,0.021064937922596,,
816,Macrobrachium sulcatus,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,LC,,,Unknown,615075.994759352761321,,,,,,,,,,,,,,0.000045631265479,,,,,,,,,0.027620871593559,0.058699787414364,0.095954040560913,0.132648901353371,,
817,Macrobrachium veliense,MALACOSTRACA,PALAEMONIDAE,DECAPODA,true,false,false,DD,,,Unknown,944.306053018120338,8.300978899161294,24.112367085505134,,,,,,,,,,,,,,,,,,,,,,0.624769009762261,5.181292741989647,11.318826108852184,,
818,Macrodiplax cora,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Cora’s Pennant,Nomadic,6773892.295532800257206,,,,,,,0.002403780349168,0.005167140882776,0.009246615422035,0.014330085874731,0.002107848851127,0.004742982592247,0.008362131963001,0.012925047019788,,,,,0.001487800599247,0.003817241419020,0.007511610437829,0.012707041811352,0.002425033942424,0.005227405445877,0.009111840049036,0.014071091610869,,
819,Macrognathus guentheri,ACTINOPTERYGII,MASTACEMBELIDAE,SYNBRANCHIFORMES,true,false,false,LC,,,,32171.717976857973554,123.851874632317021,410.072943431127896,,,,,,,,,,,,,,,,,,,,,,0.018338254677012,0.152081592355098,0.334719660431450,,
820,Macromia flavocolorata,INSECTA,MACROMIIDAE,ODONATA,true,false,true,LC,,,,2856780.813307144679129,,,,,,,,,,,,,0.001314921456021,0.005149218977009,,,,,,,,,0.005946880836077,0.012660313696324,0.021935177116031,0.033072066195055,,
821,Madromys blanfordi,MAMMALIA,MURIDAE,RODENTIA,false,false,true,LC,,White-tailed Wood Rat,,990504.871620589168742,,,,,,,,,,0.000350791920165,0.015294473157580,0.033353624864614,0.051349722250557,0.070788886956706,,,,,,,,,0.016845476492804,0.036182426533043,0.062892527004787,0.096986884175185,,
822,Magnolia nilagirica,MAGNOLIOPSIDA,MAGNOLIACEAE,MAGNOLIALES,false,false,true,VU,A2cd,,,62164.347519732851651,,,,,,,,,0.039733968965075,0.219033667273870,,0.000002612770439,0.107368589344847,0.326913585765446,,,,,,,,,,,,0.050647968687653,,
823,Manis crassicaudata,MAMMALIA,MANIDAE,PHOLIDOTA,false,false,true,EN,A3d+4d,Indian Pangolin,Not a Migrant,2908237.318296471610665,,,0.002083397074491,0.005396233530283,0.010189511540020,0.018060400979567,0.005956989094048,0.012585100310841,0.022304630496469,0.034435773278310,0.005208415392405,0.011496706703536,0.020142275841705,0.030957840069674,0.006593142124539,0.013927064579268,0.023792759984587,0.036362162639720,0.003548893121448,0.009164186582073,0.017989110256735,0.030346109703019,0.005739704379742,0.012325496630951,0.021422851185786,0.033035692121920,,
824,Mareca penelope,AVES,ANATIDAE,ANSERIFORMES,true,true,true,LC,,Eurasian Wigeon,Full Migrant,29252487.677674822509289,,,0.000005825817911,0.000302774762068,0.000910820513477,0.001799682853772,,,,,,,,,0.000388971401859,0.000990688663136,0.001855508820747,0.002981835988429,,,,,,,,,15.000000000000000,10.000000000000000
825,Marmaronetta angustirostris,AVES,ANATIDAE,ANSERIFORMES,true,true,true,NT,,Marbled Teal,Full Migrant,14263773.568204257637262,,,0.000494461833162,0.001169915246927,0.002173686503431,0.003788910208276,,,,,,,,,0.001344274142931,0.002839585800331,0.004851100033297,0.007413872478103,,,,,,,,,45.000000000000000,30.000000000000000
826,Marsilea minuta,POLYPODIOPSIDA,MARSILEACEAE,SALVINIALES,true,false,false,LC,,Dwarf Water Clover,,30435340.234393808990717,,,0.000346690934891,0.000848604174562,0.001635000566209,0.002639839112005,0.000550718682349,0.001180508506794,0.002100887986410,0.003237628366362,0.000484204261210,0.001076083806983,0.001887304746340,0.002912169778549,0.000679108500498,0.001397596390623,0.002353631309647,0.003564178958934,0.000368508773730,0.000898599193882,0.001734464409469,0.002901963753458,0.000558197639346,0.001188346868462,0.002058982544655,0.003171355006780,,
827,Marsilea quadrifolia,POLYPODIOPSIDA,MARSILEACEAE,SALVINIALES,true,false,false,LC,,Water Shamrock,,28431473.277601651847363,,,0.000371125915866,0.000908414295838,0.001750236367639,0.002825896525075,0.000589533658952,0.001263711440595,0.002248959807198,0.003465818317631,0.000518331262294,0.001151926826530,0.002020323094762,0.003117421217151,0.000726972466988,0.001496099806143,0.002519516628491,0.003815384388007,0.000394481488817,0.000961932993522,0.001856710481065,0.003106495865410,0.000597539737236,0.001272102254603,0.002204100845264,0.003394873972691,,
828,Martes gwatkinsii,MAMMALIA,MUSTELIDAE,CARNIVORA,false,false,true,VU,D1,Nilgiri Marten,Not a Migrant,30611.958975028384884,,,,,,,,,,,,,,,,,,,,,,,,,,0.073196547192859,,
829,Mastacembelus armatus,ACTINOPTERYGII,MASTACEMBELIDAE,SYNBRANCHIFORMES,true,false,false,LC,,Spiny Eel,Full Migrant,1583657.028494796715677,,,0.006662841997810,0.016308806965398,0.031422080425649,0.049772314297370,0.008639686611305,0.016245729073338,0.026482038103631,0.040576078633256,,,,,0.007090968987683,0.014155878294458,0.021789661537327,0.031147327556855,0.007082145758846,0.017269630802666,0.033333615471542,0.055771074541511,,,,,,
830,Medicago sativa,MAGNOLIOPSIDA,FABACEAE,FABALES,false,false,true,LC,,Alfalfa,,50183289.761755473911762,,,0.000140542661577,0.000332529231320,0.000617834661933,0.001076935261761,0.000345221241368,0.000729335559083,0.001292604740950,0.001995632424941,0.000301839668123,0.000666260647025,0.001167291306621,0.001794078183121,0.000382087795218,0.000807105508634,0.001378845299968,0.002107271153715,0.000205666538686,0.000531085742798,0.001042510411319,0.001758627017565,0.000332629101603,0.000714290944416,0.001241503613606,0.001914494514222,,
831,Megaderma spasma,MAMMALIA,MEGADERMATIDAE,CHIROPTERA,false,false,true,LC,,Lesser False Vampire,,4056390.478194723371416,,,,,,,,,,,0.003520229099884,0.007459891237030,0.011431425690370,0.015825997544107,,,,,,,,,0.004049729201548,0.008729559595636,0.015216977610931,0.023498798759209,,10.000000000000000
832,Megalops cyprinoides,ACTINOPTERYGII,MEGALOPIDAE,ELOPIFORMES,true,true,false,DD,,Indo-Pacific Tarpon,Full Migrant,20909497.266356829553843,,,0.001523799264065,0.003110995120769,0.005226675593442,0.007676702772682,0.000801612313162,0.001742258150906,0.003057999905317,0.004786891883517,0.000819906722219,0.001841846978154,0.003288471049943,0.005184569912999,0.001056369883923,0.002135821801110,0.003615655593654,0.005470842714866,0.001736510628897,0.003166157577130,0.004901878946901,0.006897720174522,0.000955979308689,0.002037986299044,0.003523128502589,0.005409845001810,,
833,Mekongia crassa,GASTROPODA,VIVIPARIDAE,ARCHITAENIOGLOSSA,true,false,false,LC,,,,2458874.321580555289984,,,0.004291254931972,0.010503813289862,0.020237633977169,0.032675277802036,,,,,,,,,0.008405837617366,0.017299103612437,0.029132668175321,0.044116528575435,,,,,,,,,,
834,Melanochelys trijuga,REPTILIA,GEOEMYDIDAE,TESTUDINES,true,false,true,LC,,Indian Black Turtle,,1391239.001751564443111,,,,,,,,,,,,,0.001144703483387,0.005281956176250,,,,,,,,,0.012211370620102,0.025996785033035,0.045041860559312,0.067910433824459,,
835,Melanoides pyramis,GASTROPODA,THIARIDAE,SORBEOCONCHA,true,false,false,LC,,,,4669729.541107275523245,,,0.000306049001004,0.001416777239245,0.002518032265439,0.003998169000294,,,,,,,,,,,,,,,,,,,,,,
836,Melanoides tuberculata,GASTROPODA,THIARIDAE,SORBEOCONCHA,true,false,false,LC,,,,28015649.196375697851181,,,0.000376634375748,0.000921897493240,0.001776214363770,0.002867840077058,0.000598283849290,0.001282468158188,0.002282340137432,0.003517259947877,0.000526024627118,0.001169024375058,0.002050309870651,0.003163691742939,0.000737762601995,0.001518305763582,0.002556912716872,0.003872014476625,0.000400336603250,0.000976210543144,0.001884268823409,0.003152604225950,0.000606408757218,0.001290983512966,0.002236815353558,0.003445262607083,,
837,Mellivora capensis,MAMMALIA,MUSTELIDAE,CARNIVORA,false,false,true,LC,,Honey Badger,,29718922.405569508671761,,,0.000203938443972,0.000528121364697,0.000997167636186,0.001767387955934,0.000582919124902,0.001231551880504,0.002182689738152,0.003369802800837,0.000509692766611,0.001125058303122,0.001971086493215,0.003029490537398,0.000645182446499,0.001362850983060,0.002328289755785,0.003558316297041,0.000347257900406,0.000896772207222,0.001760376176907,0.002969611010148,0.000561688116021,0.001206135426491,0.002096392828211,0.003232805416807,,
838,Melursus ursinus,MAMMALIA,URSIDAE,CARNIVORA,false,false,true,VU,A3c,Sloth Bear,,1080890.880884374026209,,,,,,,,,0.004150393254957,0.014166589519183,0.007373832562393,0.018086905539016,0.028144396115473,0.039596743466078,,,,,,,,,,0.001424186832629,0.013724232836011,0.033439659529182,,
839,Merops leschenaulti,AVES,MEROPIDAE,CORACIIFORMES,true,false,true,LC,,Chestnut-headed Bee-eater,Full Migrant,2822388.148766056634486,,,0.002145275399112,0.005557210283971,0.010492149256602,0.018598762409989,0.006135921540041,0.012963517072021,0.022978045919299,0.035476011170475,0.005361257488643,0.011837331679554,0.020741192160585,0.031883664845122,,,,,0.003661086046921,0.009449950476501,0.018545579353895,0.031280365671918,0.005907211593872,0.012690715041871,0.022064225429483,0.034027953365352,,10.000000000000000
840,Merops orientalis,AVES,MEROPIDAE,CORACIIFORMES,true,false,true,LC,,Asian Green Bee-eater,Full Migrant,5717159.033119236119092,,,0.001233947425756,0.002919103893230,0.005423425202901,0.009453232962038,0.003030057114416,0.006401759647462,0.011345953584309,0.017516773553719,0.002649434472020,0.005848212995283,0.010246031702505,0.015747821603775,0.003353720224045,0.007084272282519,0.012102769408810,0.018496671367880,0.001805029574866,0.004661483322459,0.009150639841396,0.015436429078431,0.002919726113157,0.006269664455799,0.010897393978753,0.016804688348762,,10.000000000000000
841,Merops philippinus,AVES,MEROPIDAE,CORACIIFORMES,true,false,true,LC,,Blue-tailed Bee-eater,Full Migrant,6418827.494036927819252,,,,,,,0.002697993091800,0.005700118438202,0.010103553109143,0.015598966257632,0.002357638550181,0.005205198336440,0.009120266987728,0.014019663782860,,,,,0.001609721042715,0.004154486890562,0.008153876993035,0.013753421460376,0.002598379042360,0.005581134786363,0.009702710674624,0.014963217203679,,10.000000000000000
842,Metopidius indicus,AVES,JACANIDAE,CHARADRIIFORMES,true,false,true,LC,,Bronze-winged Jacana,Not a Migrant,2649252.281199398916215,,,0.002659830409592,0.006294744551868,0.011694671259318,0.020387191570419,,,,,0.004040527007206,0.007086097070354,0.010653373210648,0.014319323992420,0.007234751074411,0.015284207108683,0.026111987151010,0.039907602353010,,,,,0.006293263994945,0.013520087908475,0.023506182784405,0.034944792731983,,
843,Microcarbo niger,AVES,PHALACROCORACIDAE,SULIFORMES,true,false,true,LC,,Little Cormorant,Not a Migrant,4902890.007393334060907,,,0.001437226160406,0.003401333976177,0.006319157571332,0.011016117778236,0.003532192688446,0.007462553085063,0.013227497330480,0.020422051757648,0.003086603028843,0.006814607332303,0.011940186380993,0.018354440587260,,,,0.002133385418289,0.002107434935543,0.005439023644533,0.010674995716193,0.018005878099207,0.003401778708452,0.007306780564241,0.012702717366910,0.019589733777708,15.000000000000000,10.000000000000000
844,Microhyla ornata,AMPHIBIA,MICROHYLIDAE,ANURA,true,false,true,LC,,Ant Frog,,3446277.624962208792567,,,0.001758132570107,0.004553761836243,0.008598702950256,0.015240772138811,0.005026971084540,0.010620287261645,0.018822383426915,0.029059586017531,0.004395266329695,0.009701816027466,0.016997620238210,0.026124635222274,0.005563806540873,0.011752741172394,0.020078182897811,0.030685223260891,0.002994832271580,0.007733453977152,0.015180611506135,0.025608409510639,0.004843609320882,0.010401213458896,0.018078269385122,0.027878088520067,,
845,Microhyla rubra,AMPHIBIA,MICROHYLIDAE,ANURA,true,false,true,LC,,Guangdong Rice Frog,Not a Migrant,1136596.557257174747065,,,,,,,0.015242293177382,0.032201802885896,0.057071401774775,0.088111652604445,0.013326899382123,0.029416903680905,0.051538532125463,0.079212579977341,,,,,0.009080639348209,0.023448627565226,0.046029174896967,0.077647330657887,0.014686321478107,0.031537548609157,0.054815171479357,0.084529230685452,,
846,Microphis brachyurus,ACTINOPTERYGII,SYNGNATHIDAE,SYNGNATHIFORMES,true,true,false,LC,,Opossum Pipefish,Full Migrant,6722615.309878338128328,,,0.001569576135656,0.003841891226345,0.007402148750485,0.011951360866935,0.002493272290340,0.005344523879132,0.009511363913206,0.014657736065599,0.002192141116748,0.004871761253111,0.008544407114364,0.013184285273654,0.003074532353256,0.006327347274576,0.010655610412537,0.016136130697827,0.001670035368667,0.004069917192728,0.007855810624715,0.013141438036046,0.002527131821237,0.005380010545147,0.009321645132835,0.014357696251571,,
847,Micropternus brachyurus,AVES,PICIDAE,PICIFORMES,true,false,true,LC,,Rufous Woodpecker,Not a Migrant,6130857.385837315581739,,,0.000987755129490,0.002558466039458,0.004830461586013,0.008562394042292,,0.000509912696316,0.002756139794827,0.006365806636508,0.002468378269875,0.005449689674896,0.009505555361361,0.014039942108283,,,,,,,,,0.002720426489704,0.005843284089007,0.010158452908860,0.015666048635888,,
848,Mieniplotia scabra,GASTROPODA,THIARIDAE,SORBEOCONCHA,true,false,false,LC,,,,4718979.706610095687211,,,0.002236003800737,0.005473123086531,0.010545033377936,0.017025799332299,0.003551892890587,0.007613759814126,0.013549801998761,0.020881276676127,0.003122904176135,0.006940266503024,0.012172284191092,0.018782212160463,,,,,0.002376719249737,0.005795568936616,0.011186531349712,0.018716387794729,0.003600128868478,0.007664313793816,0.013279530360232,0.020453842702522,,
849,Millardia meltada,MAMMALIA,MURIDAE,RODENTIA,false,false,true,LC,,Soft-furred Metad,,2256574.940895913168788,,,0.002682708102737,0.006822587541404,0.012427881186676,0.021088255077668,0.007677808515831,0.016219648397240,0.028746250840362,0.044379881974952,0.006713352044422,0.014818792033577,0.025960678049158,0.039899118555588,0.008498603256084,0.017951887649142,0.030668422165662,0.046867688219160,0.004574286338826,0.011813037452771,0.023185055397332,0.039109048314412,0.007394723411432,0.015882655078265,0.027606950876807,0.042572566911923,,
850,Milvus migrans,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,true,true,true,LC,,Black Kite,Full Migrant,71148544.266791149973869,,,0.000098998637547,0.000234375582666,0.000435418881211,0.000759100204801,0.000243383270248,0.000514233672038,0.000911542810862,0.001407342818553,0.000212675463369,0.000469662457790,0.000822914357523,0.001264924896213,0.000269338948535,0.000569077165634,0.000972294800526,0.001485998122727,0.000145256678649,0.000374894860357,0.000735717718030,0.001240893338209,0.000234418667487,0.000503541275968,0.000875392607143,0.001349981149646,,15.000000000000000
851,Minervarya rufescens,AMPHIBIA,DICROGLOSSIDAE,ANURA,true,false,true,LC,,Rufescent Burrowing Frog,,55786.949881601940433,,,,,,,,,,,,,,,,,,,,,,,,,,0.011732169642998,,
852,Mirafra affinis,AVES,ALAUDIDAE,PASSERIFORMES,false,false,true,LC,,Jerdon's Bushlark,Not a Migrant,1030268.776760444627143,,,,,,,0.016809159538760,0.035513137712904,0.062947617114394,0.097185390600574,0.014688667159736,0.032429663935770,0.056821503101223,0.087345948335478,,,,,0.010030080842597,0.025888488599293,0.050805671113406,0.085692208288755,0.016188539547393,0.034771840341776,0.060450270307905,0.093224517866326,,10.000000000000000
853,Mirafra erythroptera,AVES,ALAUDIDAE,PASSERIFORMES,false,false,true,LC,,Indian Bushlark,Not a Migrant,2147672.232461865991354,,,,,,,,,,,,,,,0.008922793281492,0.018852540546048,0.032208530562049,0.049226194518073,,,,,,,,,,10.000000000000000
854,Mirafra javanica,AVES,ALAUDIDAE,PASSERIFORMES,false,false,true,LC,,Horsfield's Bushlark,Nomadic,11878963.038781344890594,,,,,,,0.000407709944103,0.001386151050243,0.002916473489907,0.004995110817170,0.000169558799086,0.000994191317758,0.002361150740761,0.004229206302902,,,,,,,,,,,,0.000378451382246,,10.000000000000000
855,Monilesaurus ellioti,REPTILIA,AGAMIDAE,SQUAMATA,false,false,true,LC,,Elliot's Forest Lizard,,81838.110610040675965,,,,,,,,0.033438249897138,0.162168467538314,0.368728297162701,0.024261839835565,0.127265315975471,0.303709329911196,0.552339401204498,,,,,,,,,0.026722894441871,0.161238481481338,0.385672395905955,0.697744488030253,,
856,Monilesaurus rouxii,REPTILIA,AGAMIDAE,SQUAMATA,false,false,true,LC,,Roux's Forest Calotes,,280404.073875505127944,,,,,,,0.055833824241670,0.119206235879066,0.201530051273470,0.299150173387424,0.000012699996897,0.027909118889049,0.088147393081927,0.177448046805368,,,,,,,,,,0.016444886263873,0.072676030040132,0.160559133953631,,
857,Monochoria hastata,LILIOPSIDA,PONTEDERIACEAE,COMMELINALES,true,false,false,LC,,Leaf Pondweed,,10720866.647598821669817,,,0.000984216752845,0.002409092252155,0.004641583572645,0.007494207714628,0.001563428687408,0.003351331495380,0.005964185803492,0.009191264486516,0.001374601691941,0.003054881462738,0.005357846895122,0.008267323990110,0.001927913008166,0.003967619695047,0.006681695804086,0.010118305062185,0.001046155154848,0.002551022515169,0.004923950288895,0.008238350227419,0.001584660609069,0.003373583726667,0.005845220945574,0.009003121837824,,
858,Monochoria korsakowii,LILIOPSIDA,PONTEDERIACEAE,COMMELINALES,true,false,false,LC,,,,20432379.922038387507200,,,0.000516418381013,0.001264050339494,0.002435438196915,0.003932209651763,0.000820330795271,0.001758443127573,0.003129407386937,0.004822655082704,0.000721253299376,0.001602895840387,0.002811261453635,0.004337863644307,0.001011575663118,0.002081809452510,0.003505884775476,0.005309073132220,0.000548917451154,0.001338521126981,0.002583595970125,0.004322661115414,0.000831471181348,0.001770118869956,0.003066986544023,0.004723936663457,,
859,Monochoria vaginalis,LILIOPSIDA,PONTEDERIACEAE,COMMELINALES,true,false,false,LC,,Pickerel Weed,,24779977.868542365729809,,,0.000425813800785,0.001042275215665,0.002008145397869,0.003242311270985,0.000676405385011,0.001449927770092,0.002580359070535,0.003976529817964,0.000594710839172,0.001321670945793,0.002318031209938,0.003576794075470,0.000834096720278,0.001716560114970,0.002890784248293,0.004377606785885,0.000452610973558,0.001103680251259,0.002130309183757,0.003564258800105,0.000685591212456,0.001459555026642,0.002528889840648,0.003895131349489,,
860,Monodactylus argenteus,ACTINOPTERYGII,MONODACTYLIDAE,PERCIFORMES,true,true,false,LC,,Silver Moony,,1594557.625047716312110,,,0.019778575063780,0.038817358664229,0.060096915093652,0.079900137303376,0.008664855027551,0.018171659131244,0.026907791706495,0.033267940358768,0.001894713099137,0.002431112346430,0.002942616501650,0.003636374819912,0.013319035587479,0.027471834963609,0.040669750686298,0.053504050976580,0.015686954364274,0.024587599352633,0.033051050844940,0.040977813076969,0.000501420324647,0.001158377185220,0.002240900530723,0.003544804520384,,
861,Monopterus albus,ACTINOPTERYGII,SYNBRANCHIDAE,SYNBRANCHIFORMES,true,false,false,LC,,Rice Swampeel,Not a Migrant,12982354.535933343693614,,,0.000812769093770,0.001989435482701,0.003833033398004,0.006188738822515,0.001291084020895,0.002767539433614,0.004925242222619,0.007590173313164,0.001135150132829,0.002522730120998,0.004424525767144,0.006827180531068,0.001592076247595,0.003276472042790,0.005517764093133,0.008355726153455,0.000863918008964,0.002106641912845,0.004066212664150,0.006803253900956,0.001308617403439,0.002785915387675,0.004827000690048,0.007434804554985,,
862,Monopterus fossorius,ACTINOPTERYGII,SYNBRANCHIDAE,SYNBRANCHIFORMES,true,false,false,EN,B2ab(iii),Malabar Swampeel,,18181.751019380717480,75.697562037561312,284.279292566559945,,,,,,,,,,,0.206605094446817,0.809063437363912,,,,,,,,,0.669588284714859,1.274742996827898,2.149021251726026,3.134641685047416,,
863,Monopterus javanensis,ACTINOPTERYGII,SYNBRANCHIDAE,SYNBRANCHIFORMES,true,true,false,LC,,Oriental Swamp Eel,,4033982.168951940722764,,,0.002615692405503,0.006402496518628,0.012335651582065,0.019916895564925,0.004155028396437,0.008906627869706,0.015850650271330,0.024427059081563,0.003653194478016,0.008118770826018,0.014239220608633,0.021971559186150,0.005123695987712,0.010544499173600,0.017757532552519,0.026890797921970,0.002780302279135,0.006779695833385,0.013086080232655,0.021894557381835,0.004211455181178,0.008965766281491,0.015534484726509,0.023927043970533,,
864,Montagnea radiosa,AGARICOMYCETES,AGARICACEAE,AGARICALES,false,false,true,LC,,,,47109481.786806084215641,,,,,,,,,,,,,,,0.000414462835144,0.000867606927068,0.001477377859229,0.002252205755688,,,,,,,,,,
865,Monticola cinclorhyncha,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Blue-capped Rock-thrush,Full Migrant,2944007.422249465249479,,,0.003035323286010,0.007973056937736,0.016024397708968,0.026247687113866,,,0.001693925590634,0.005928521108230,0.004216064382802,0.010314456350310,0.018711180232085,0.028202706809790,,,,,,,,,0.004202453648539,0.010232511523683,0.018874808687151,0.030196254126473,,
866,Monticola solitarius,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Blue Rock-thrush,Full Migrant,21334548.996455688029528,,,0.000330288762204,0.000781660131010,0.001452245957060,0.002531655116793,,,,,,,,,0.000898386968057,0.001897941248054,0.003242498425345,0.004955591355059,,,,,,,,,,
867,Moonia heterophylla,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,true,false,true,NT,,,,84375.450491755793337,238.249035465638400,402.848027123874544,,,,,0.162159731844306,0.304918822715239,0.497045829411964,0.761579247776492,,,0.044520560953149,0.174342061479983,,,,,0.132925985490491,0.319735894102394,0.584367832055660,0.928677013243488,0.201349266552225,0.428652422562689,0.742680397631698,1.117713396861560,,
